Element,Node,Fx[N],My[N.m],Mz[N.m]
4009,4509,-2.55E+05,-881.751,6.48E+03
4010,4509,-2.55E+05,-881.751,6.48E+03
4010,4510,-2.55E+05,73.4763,-103.183
4011,4510,-2.55E+05,73.4763,-103.183
4011,4511,-2.55E+05,1.03E+03,-6.69E+03
4012,4511,-2.55E+05,1.03E+03,-6.69E+03
4012,2557,-2.55E+05,1.98E+03,-1.33E+04
4013,1948,-1.24E+05,-1.24E+04,8.00E+03
4013,4516,-1.24E+05,-6.10E+03,3.96E+03
4014,4516,-1.24E+05,-6.10E+03,3.96E+03
4014,4517,-1.24E+05,192.128,-86.1184
4015,4517,-1.24E+05,192.128,-86.1184
4015,4518,-1.24E+05,6.49E+03,-4.13E+03
4016,4518,-1.24E+05,6.49E+03,-4.13E+03
4016,2605,-1.24E+05,1.28E+04,-8.17E+03
4017,1972,-1.05E+05,1.55E+04,-1.00E+04
4017,4523,-1.05E+05,7.16E+03,-4.54E+03
4018,4523,-1.05E+05,7.16E+03,-4.54E+03
4018,4524,-1.05E+05,-1.16E+03,935.025
4019,4524,-1.05E+05,-1.16E+03,935.025
4019,4525,-1.05E+05,-9.49E+03,6.41E+03
4020,4525,-1.05E+05,-9.49E+03,6.41E+03
4020,2629,-1.05E+05,-1.78E+04,1.19E+04
4021,2013,-2.09E+05,1.49E+03,-1.57E+04
4021,4530,-2.09E+05,922.589,-7.22E+03
4022,4530,-2.09E+05,922.589,-7.22E+03
4022,4531,-2.09E+05,353.278,1.23E+03
4023,4531,-2.09E+05,353.278,1.23E+03
4023,4532,-2.09E+05,-216.034,9.68E+03
4024,4532,-2.09E+05,-216.034,9.68E+03
4024,2670,-2.09E+05,-785.345,1.81E+04
4025,2077,-1.61E+05,-3.48E+03,-1.40E+04
4025,4537,-1.61E+05,-1.63E+03,-6.89E+03
4026,4537,-1.61E+05,-1.63E+03,-6.89E+03
4026,4538,-1.61E+05,213.261,245.634
4027,4538,-1.61E+05,213.261,245.634
4027,4539,-1.61E+05,2.06E+03,7.38E+03
4028,4539,-1.61E+05,2.06E+03,7.38E+03
4028,2734,-1.61E+05,3.91E+03,1.45E+04
4029,2141,-7.13E+04,-1.31E+04,-8.43E+03
4029,4544,-7.13E+04,-6.54E+03,-4.19E+03
4030,4544,-7.13E+04,-6.54E+03,-4.19E+03
4030,4545,-7.13E+04,61.4624,50.6611
4031,4545,-7.13E+04,61.4624,50.6611
4031,4546,-7.13E+04,6.66E+03,4.29E+03
4032,4546,-7.13E+04,6.66E+03,4.29E+03
4032,2798,-7.13E+04,1.33E+04,8.53E+03
4033,1989,-2.10E+05,2.82E+04,1.93E+03
4033,4551,-2.10E+05,1.34E+04,678.665
4034,4551,-2.10E+05,1.34E+04,678.665
4034,4552,-2.10E+05,-1.33E+03,-574.921
4035,4552,-2.10E+05,-1.33E+03,-574.921
4035,4553,-2.10E+05,-1.61E+04,-1.83E+03
4036,4553,-2.10E+05,-1.61E+04,-1.83E+03
4036,2646,-2.10E+05,-3.08E+04,-3.08E+03
4037,2021,-4.32E+05,3.62E+03,4.13E+03
4037,4558,-4.32E+05,2.12E+03,1.43E+03
4038,4558,-4.32E+05,2.12E+03,1.43E+03
4038,4559,-4.32E+05,618.922,-1.28E+03
4039,4559,-4.32E+05,618.922,-1.28E+03
4039,4560,-4.32E+05,-879.853,-3.98E+03
4040,4560,-4.32E+05,-879.853,-3.98E+03
4040,2678,-4.32E+05,-2.38E+03,-6.69E+03
4041,2085,-3.69E+05,-7.17E+03,1.96E+03
4041,4565,-3.69E+05,-3.39E+03,876.337
4042,4565,-3.69E+05,-3.39E+03,876.337
4042,4566,-3.69E+05,397.601,-204.145
4043,4566,-3.69E+05,397.601,-204.145
4043,4567,-3.69E+05,4.18E+03,-1.28E+03
4044,4567,-3.69E+05,4.18E+03,-1.28E+03
4044,2742,-3.69E+05,7.97E+03,-2.37E+03
4045,2149,-1.68E+05,-2.60E+04,661.948
4045,4572,-1.68E+05,-1.29E+04,336.303
4046,4572,-1.68E+05,-1.29E+04,336.303
4046,4573,-1.68E+05,163.198,10.6581
4047,4573,-1.68E+05,163.198,10.6581
4047,4574,-1.68E+05,1.33E+04,-314.987
4048,4574,-1.68E+05,1.33E+04,-314.987
4048,2806,-1.68E+05,2.64E+04,-640.632
4049,2181,-1.60E+05,2.50E+04,26.1912
4049,4579,-1.60E+05,1.24E+04,84.3873
4050,4579,-1.60E+05,1.24E+04,84.3873
4050,4580,-1.60E+05,-107.899,142.583
4051,4580,-1.60E+05,-107.899,142.583
4051,4581,-1.60E+05,-1.26E+04,200.78
4052,4581,-1.60E+05,-1.26E+04,200.78
4052,2838,-1.60E+05,-2.52E+04,258.976
4053,2205,-3.47E+05,4.88E+03,80.5609
4053,4586,-3.47E+05,2.37E+03,160.672
4054,4586,-3.47E+05,2.37E+03,160.672
4054,4587,-3.47E+05,-137.82,240.784
4055,4587,-3.47E+05,-137.82,240.784
4055,4588,-3.47E+05,-2.65E+03,320.895
4056,4588,-3.47E+05,-2.65E+03,320.895
4056,2862,-3.47E+05,-5.15E+03,401.007
4057,2253,-3.52E+05,-4.84E+03,-110.179
4057,4593,-3.52E+05,-2.41E+03,-15.1316
4058,4593,-3.52E+05,-2.41E+03,-15.1316
4058,4594,-3.52E+05,26.674,79.916
4059,4594,-3.52E+05,26.674,79.916
4059,4595,-3.52E+05,2.46E+03,174.963
4060,4595,-3.52E+05,2.46E+03,174.963
4060,2910,-3.52E+05,4.90E+03,270.011
4061,2301,-1.65E+05,-2.51E+04,-128.048
4061,4600,-1.65E+05,-1.24E+04,-63.3535
4062,4600,-1.65E+05,-1.24E+04,-63.3535
4062,4601,-1.65E+05,224.581,1.34133
4063,4601,-1.65E+05,224.581,1.34133
4063,4602,-1.65E+05,1.29E+04,66.0361
4064,4602,-1.65E+05,1.29E+04,66.0361
4064,2958,-1.65E+05,2.55E+04,130.731
4065,2333,-1.70E+05,2.58E+04,-621.595
4065,4607,-1.70E+05,1.28E+04,-331.248
4066,4607,-1.70E+05,1.28E+04,-331.248
4066,4608,-1.70E+05,-243.428,-40.9017
4067,4608,-1.70E+05,-243.428,-40.9017
4067,4609,-1.70E+05,-1.33E+04,249.445
4068,4609,-1.70E+05,-1.33E+04,249.445
4068,2990,-1.70E+05,-2.63E+04,539.792
4069,2357,-3.58E+05,5.54E+03,-1.37E+03
4069,4614,-3.58E+05,2.74E+03,-717.19
4070,4614,-3.58E+05,2.74E+03,-717.19
4070,4615,-3.58E+05,-65.0445,-69.2826
4071,4615,-3.58E+05,-65.0445,-69.2826
4071,4616,-3.58E+05,-2.87E+03,578.625
4072,4616,-3.58E+05,-2.87E+03,578.625
4072,3014,-3.58E+05,-5.67E+03,1.23E+03
4073,2405,-3.53E+05,-4.84E+03,-1.51E+03
4073,4621,-3.53E+05,-2.37E+03,-773.776
4074,4621,-3.53E+05,-2.37E+03,-773.776
4074,4622,-3.53E+05,90.7252,-40.4974
4075,4622,-3.53E+05,90.7252,-40.4974
4075,4623,-3.53E+05,2.56E+03,692.782
4076,4623,-3.53E+05,2.56E+03,692.782
4076,3062,-3.53E+05,5.02E+03,1.43E+03
4077,2453,-1.70E+05,-2.60E+04,-786.769
4077,4628,-1.70E+05,-1.29E+04,-396.472
4078,4628,-1.70E+05,-1.29E+04,-396.472
4078,4629,-1.70E+05,210.585,-6.17422
4079,4629,-1.70E+05,210.585,-6.17422
4079,4630,-1.70E+05,1.33E+04,384.123
4080,4630,-1.70E+05,1.33E+04,384.123
4080,3110,-1.70E+05,2.64E+04,774.421
4081,2485,-7.25E+04,1.30E+04,8.48E+03
4081,4635,-7.25E+04,6.42E+03,4.22E+03
4082,4635,-7.25E+04,6.42E+03,4.22E+03
4082,4636,-7.25E+04,-122.836,-43.7327
4083,4636,-7.25E+04,-122.836,-43.7327
4083,4637,-7.25E+04,-6.67E+03,-4.31E+03
4084,4637,-7.25E+04,-6.67E+03,-4.31E+03
4084,3142,-7.25E+04,-1.32E+04,-8.57E+03
4085,2509,-1.52E+05,2.46E+03,1.37E+04
4085,4642,-1.52E+05,1.21E+03,6.82E+03
4086,4642,-1.52E+05,1.21E+03,6.82E+03
4086,4643,-1.52E+05,-40.3391,-65.4771
4087,4643,-1.52E+05,-40.3391,-65.4771
4087,4644,-1.52E+05,-1.29E+03,-6.95E+03
4088,4644,-1.52E+05,-1.29E+03,-6.95E+03
4088,3166,-1.52E+05,-2.54E+03,-1.38E+04
4089,2557,-1.49E+05,-2.20E+03,1.37E+04
4089,4649,-1.49E+05,-1.08E+03,6.80E+03
4090,4649,-1.49E+05,-1.08E+03,6.80E+03
4090,4650,-1.49E+05,41.6744,-71.0122
4091,4650,-1.49E+05,41.6744,-71.0122
4091,4651,-1.49E+05,1.16E+03,-6.94E+03
4092,4651,-1.49E+05,1.16E+03,-6.94E+03
4092,3214,-1.49E+05,2.28E+03,-1.38E+04
4093,2605,-7.38E+04,-1.33E+04,8.51E+03
4093,4656,-7.38E+04,-6.61E+03,4.23E+03
4094,4656,-7.38E+04,-6.61E+03,4.23E+03
4094,4657,-7.38E+04,116.578,-56.1438
4095,4657,-7.38E+04,116.578,-56.1438
4095,4658,-7.38E+04,6.85E+03,-4.34E+03
4096,4658,-7.38E+04,6.85E+03,-4.34E+03
4096,3262,-7.38E+04,1.36E+04,-8.63E+03
4097,2629,-2.44E+04,1.74E+04,-1.11E+04
4097,4663,-2.44E+04,9.39E+03,-6.21E+03
4098,4663,-2.44E+04,9.39E+03,-6.21E+03
4098,4664,-2.44E+04,1.40E+03,-1.36E+03
4099,4664,-2.44E+04,1.40E+03,-1.36E+03
4099,4665,-2.44E+04,-6.60E+03,3.49E+03
4100,4665,-2.44E+04,-6.60E+03,3.49E+03
4100,3286,-2.44E+04,-1.46E+04,8.34E+03
4101,2670,-4.17E+04,1.26E+03,-1.66E+04
4101,4670,-4.17E+04,327.85,-9.29E+03
4102,4670,-4.17E+04,327.85,-9.29E+03
4102,4671,-4.17E+04,-603.889,-2.03E+03
4103,4671,-4.17E+04,-603.889,-2.03E+03
4103,4672,-4.17E+04,-1.54E+03,5.24E+03
4104,4672,-4.17E+04,-1.54E+03,5.24E+03
4104,3327,-4.17E+04,-2.47E+03,1.25E+04
4105,2734,-4.65E+04,-4.48E+03,-1.30E+04
4105,4677,-4.65E+04,-2.18E+03,-7.00E+03
4106,4677,-4.65E+04,-2.18E+03,-7.00E+03
4106,4678,-4.65E+04,121.471,-1.04E+03
4107,4678,-4.65E+04,121.471,-1.04E+03
4107,4679,-4.65E+04,2.42E+03,4.93E+03
4108,4679,-4.65E+04,2.42E+03,4.93E+03
4108,3391,-4.65E+04,4.72E+03,1.09E+04
4109,2798,-2.20E+04,-1.27E+04,-7.68E+03
4109,4684,-2.20E+04,-6.52E+03,-4.08E+03
4110,4684,-2.20E+04,-6.52E+03,-4.08E+03
4110,4685,-2.20E+04,-365.748,-483.786
4111,4685,-2.20E+04,-365.748,-483.786
4111,4686,-2.20E+04,5.78E+03,3.12E+03
4112,4686,-2.20E+04,5.78E+03,3.12E+03
4112,3455,-2.20E+04,1.19E+04,6.72E+03
4113,2646,-5.07E+04,2.91E+04,2.80E+03
4113,4691,-5.07E+04,1.57E+04,1.76E+03
4114,4691,-5.07E+04,1.57E+04,1.76E+03
4114,4692,-5.07E+04,2.30E+03,715.879
4115,4692,-5.07E+04,2.30E+03,715.879
4115,4693,-5.07E+04,-1.11E+04,-326.73
4116,4693,-5.07E+04,-1.11E+04,-326.73
4116,3303,-5.07E+04,-2.45E+04,-1.37E+03
4117,2678,-8.64E+04,3.97E+03,5.91E+03
4117,4698,-8.64E+04,1.21E+03,3.79E+03
4118,4698,-8.64E+04,1.21E+03,3.79E+03
4118,4699,-8.64E+04,-1.54E+03,1.67E+03
4119,4699,-8.64E+04,-1.54E+03,1.67E+03
4119,4700,-8.64E+04,-4.29E+03,-449.587
4120,4700,-8.64E+04,-4.29E+03,-449.587
4120,3335,-8.64E+04,-7.04E+03,-2.57E+03
4121,2742,-9.60E+04,-9.76E+03,1.55E+03
4121,4705,-9.60E+04,-4.54E+03,1.08E+03
4122,4705,-9.60E+04,-4.54E+03,1.08E+03
4122,4706,-9.60E+04,679.786,611.36
4123,4706,-9.60E+04,679.786,611.36
4123,4707,-9.60E+04,5.90E+03,139.726
4124,4707,-9.60E+04,5.90E+03,139.726
4124,3399,-9.60E+04,1.11E+04,-331.909
4125,2806,-4.96E+04,-2.45E+04,332.664
4125,4712,-4.96E+04,-1.28E+04,236.954
4126,4712,-4.96E+04,-1.28E+04,236.954
4126,4713,-4.96E+04,-1.17E+03,141.243
4127,4713,-4.96E+04,-1.17E+03,141.243
4127,4714,-4.96E+04,1.05E+04,45.5328
4128,4714,-4.96E+04,1.05E+04,45.5328
4128,3463,-4.96E+04,2.22E+04,-50.1777
4129,2838,-5.27E+04,2.38E+04,-238.204
4129,4719,-5.27E+04,1.23E+04,-196.49
4130,4719,-5.27E+04,1.23E+04,-196.49
4130,4720,-5.27E+04,892.232,-154.776
4131,4720,-5.27E+04,892.232,-154.776
4131,4721,-5.27E+04,-1.05E+04,-113.063
4132,4721,-5.27E+04,-1.05E+04,-113.063
4132,3495,-5.27E+04,-2.20E+04,-71.3489
4133,2862,-1.07E+05,6.78E+03,-358.525
4133,4726,-1.07E+05,2.98E+03,-312.947
4134,4726,-1.07E+05,2.98E+03,-312.947
4134,4727,-1.07E+05,-808.998,-267.368
4135,4727,-1.07E+05,-808.998,-267.368
4135,4728,-1.07E+05,-4.60E+03,-221.79
4136,4728,-1.07E+05,-4.60E+03,-221.79
4136,3519,-1.07E+05,-8.39E+03,-176.212
4137,2910,-1.05E+05,-6.48E+03,-270.743
4137,4733,-1.05E+05,-2.78E+03,-178.452
4138,4733,-1.05E+05,-2.78E+03,-178.452
4138,4734,-1.05E+05,919.833,-86.1606
4139,4734,-1.05E+05,919.833,-86.1606
4139,4735,-1.05E+05,4.62E+03,6.13085
4140,4735,-1.05E+05,4.62E+03,6.13085
4140,3567,-1.05E+05,8.32E+03,98.4223
4141,2958,-5.19E+04,-2.41E+04,-144.498
4141,4740,-5.19E+04,-1.25E+04,-71.6505
4142,4740,-5.19E+04,-1.25E+04,-71.6505
4142,4741,-5.19E+04,-1.02E+03,1.19738
4143,4741,-5.19E+04,-1.02E+03,1.19738
4143,4742,-5.19E+04,1.05E+04,74.0452
4144,4742,-5.19E+04,1.05E+04,74.0452
4144,3615,-5.19E+04,2.20E+04,146.893
4145,2990,-4.95E+04,2.45E+04,-254.975
4145,4747,-4.95E+04,1.29E+04,-180.169
4146,4747,-4.95E+04,1.29E+04,-180.169
4146,4748,-4.95E+04,1.26E+03,-105.364
4147,4748,-4.95E+04,1.26E+03,-105.364
4147,4749,-4.95E+04,-1.03E+04,-30.5581
4148,4749,-4.95E+04,-1.03E+04,-30.5581
4148,3647,-4.95E+04,-2.19E+04,44.2475
4149,3014,-9.34E+04,7.32E+03,-441.004
4149,4754,-9.34E+04,3.21E+03,-388.862
4150,4754,-9.34E+04,3.21E+03,-388.862
4150,4755,-9.34E+04,-906.241,-336.719
4151,4755,-9.34E+04,-906.241,-336.719
4151,4756,-9.34E+04,-5.02E+03,-284.577
4152,4756,-9.34E+04,-5.02E+03,-284.577
4152,3671,-9.34E+04,-9.14E+03,-232.435
4153,3062,-9.18E+04,-6.64E+03,-634.73
4153,4761,-9.18E+04,-2.89E+03,-502.457
4154,4761,-9.18E+04,-2.89E+03,-502.457
4154,4762,-9.18E+04,868.517,-370.183
4155,4762,-9.18E+04,868.517,-370.183
4155,4763,-9.18E+04,4.62E+03,-237.91
4156,4763,-9.18E+04,4.62E+03,-237.91
4156,3719,-9.18E+04,8.38E+03,-105.636
4157,3110,-5.01E+04,-2.45E+04,-487.741
4157,4768,-5.01E+04,-1.29E+04,-315.759
4158,4768,-5.01E+04,-1.29E+04,-315.759
4158,4769,-5.01E+04,-1.23E+03,-143.777
4159,4769,-5.01E+04,-1.23E+03,-143.777
4159,4770,-5.01E+04,1.04E+04,28.2054
4160,4770,-5.01E+04,1.04E+04,28.2054
4160,3767,-5.01E+04,2.21E+04,200.188
4161,3142,-2.24E+04,1.26E+04,7.71E+03
4161,4775,-2.24E+04,6.53E+03,4.09E+03
4162,4775,-2.24E+04,6.53E+03,4.09E+03
4162,4776,-2.24E+04,429.384,473.914
4163,4776,-2.24E+04,429.384,473.914
4163,4777,-2.24E+04,-5.67E+03,-3.15E+03
4164,4777,-2.24E+04,-5.67E+03,-3.15E+03
4164,3799,-2.24E+04,-1.18E+04,-6.77E+03
4165,3166,-4.48E+04,3.03E+03,1.23E+04
4165,4782,-4.48E+04,1.40E+03,6.56E+03
4166,4782,-4.48E+04,1.40E+03,6.56E+03
4166,4783,-4.48E+04,-235.3,861.361
4167,4783,-4.48E+04,-235.3,861.361
4167,4784,-4.48E+04,-1.87E+03,-4.84E+03
4168,4784,-4.48E+04,-1.87E+03,-4.84E+03
4168,3823,-4.48E+04,-3.50E+03,-1.05E+04
4169,3214,-4.36E+04,-2.77E+03,1.22E+04
4169,4789,-4.36E+04,-1.27E+03,6.55E+03
4170,4789,-4.36E+04,-1.27E+03,6.55E+03
4170,4790,-4.36E+04,231.603,868.503
4171,4790,-4.36E+04,231.603,868.503
4171,4791,-4.36E+04,1.73E+03,-4.81E+03
4172,4791,-4.36E+04,1.73E+03,-4.81E+03
4172,3871,-4.36E+04,3.23E+03,-1.05E+04
4173,3262,-2.29E+04,-1.30E+04,7.76E+03
4173,4796,-2.29E+04,-6.72E+03,4.12E+03
4174,4796,-2.29E+04,-6.72E+03,4.12E+03
4174,4797,-2.29E+04,-420.545,490.29
4175,4797,-2.29E+04,-420.545,490.29
4175,4798,-2.29E+04,5.88E+03,-3.14E+03
4176,4798,-2.29E+04,5.88E+03,-3.14E+03
4176,3919,-2.29E+04,1.22E+04,-6.78E+03
