Element,Node,Fx[N],Mx[N.m],My[N.m],Mz[N.m]
3906,4327,-4.58E+05,-7.80E-05,1.04E+04,-395.71
3906,4328,-4.57E+05,-7.80E-05,-405.39,-27.1523
3907,4328,-4.57E+05,-7.80E-05,-405.39,-27.1523
3907,4329,-4.57E+05,-7.80E-05,-1.13E+04,341.406
3908,4329,-4.57E+05,-7.80E-05,-1.13E+04,341.406
3908,1676,-4.56E+05,-7.80E-05,-2.21E+04,709.964
3909,1043,-9.67E+05,-5.15E-07,2.75E+03,-1.65E+03
3909,4334,-9.66E+05,-5.15E-07,1.18E+03,-866.836
3910,4334,-9.66E+05,-5.15E-07,1.18E+03,-866.836
3910,4335,-9.65E+05,-5.15E-07,-385.887,-78.6998
3911,4335,-9.65E+05,-5.15E-07,-385.887,-78.6998
3911,4336,-9.65E+05,-5.15E-07,-1.95E+03,709.436
3912,4336,-9.64E+05,-5.15E-07,-1.95E+03,709.436
3912,1700,-9.64E+05,-5.15E-07,-3.52E+03,1.50E+03
3913,1091,-9.67E+05,5.15E-07,-2.75E+03,-1.65E+03
3913,4341,-9.66E+05,5.15E-07,-1.18E+03,-866.836
3914,4341,-9.66E+05,5.15E-07,-1.18E+03,-866.836
3914,4342,-9.65E+05,5.15E-07,385.887,-78.6998
3915,4342,-9.65E+05,5.15E-07,385.887,-78.6998
3915,4343,-9.65E+05,5.15E-07,1.95E+03,709.436
3916,4343,-9.64E+05,5.15E-07,1.95E+03,709.436
3916,1748,-9.64E+05,5.15E-07,3.52E+03,1.50E+03
3917,1139,-4.58E+05,7.80E-05,-2.13E+04,-764.268
3917,4348,-4.58E+05,7.80E-05,-1.04E+04,-395.71
3918,4348,-4.58E+05,7.80E-05,-1.04E+04,-395.71
3918,4349,-4.57E+05,7.80E-05,405.39,-27.1523
3919,4349,-4.57E+05,7.80E-05,405.39,-27.1523
3919,4350,-4.57E+05,7.80E-05,1.13E+04,341.406
3920,4350,-4.57E+05,7.80E-05,1.13E+04,341.406
3920,1796,-4.56E+05,7.80E-05,2.21E+04,709.964
3921,1171,-2.03E+05,8.07E-05,1.10E+04,7.31E+03
3921,4355,-2.03E+05,8.07E-05,5.35E+03,3.60E+03
3922,4355,-2.03E+05,8.07E-05,5.35E+03,3.60E+03
3922,4356,-2.02E+05,8.07E-05,-250.346,-98.0903
3923,4356,-2.02E+05,8.07E-05,-250.346,-98.0903
3923,4357,-2.02E+05,8.07E-05,-5.86E+03,-3.80E+03
3924,4357,-2.02E+05,8.07E-05,-5.86E+03,-3.80E+03
3924,1828,-2.01E+05,8.07E-05,-1.15E+04,-7.50E+03
3925,1195,-4.11E+05,8.13E-05,1.38E+03,1.15E+04
3925,4362,-4.10E+05,8.13E-05,618.736,5.67E+03
3926,4362,-4.10E+05,8.13E-05,618.736,5.67E+03
3926,4363,-4.10E+05,8.13E-05,-145.096,-138.781
3927,4363,-4.09E+05,8.13E-05,-145.096,-138.781
3927,4364,-4.09E+05,8.13E-05,-908.928,-5.95E+03
3928,4364,-4.09E+05,8.13E-05,-908.928,-5.95E+03
3928,1852,-4.09E+05,8.13E-05,-1.67E+03,-1.18E+04
3929,1243,-4.11E+05,-8.13E-05,-1.38E+03,1.15E+04
3929,4369,-4.10E+05,-8.13E-05,-618.736,5.67E+03
3930,4369,-4.10E+05,-8.13E-05,-618.736,5.67E+03
3930,4370,-4.10E+05,-8.13E-05,145.096,-138.781
3931,4370,-4.09E+05,-8.13E-05,145.096,-138.781
3931,4371,-4.09E+05,-8.13E-05,908.928,-5.95E+03
3932,4371,-4.09E+05,-8.13E-05,908.928,-5.95E+03
3932,1900,-4.09E+05,-8.13E-05,1.67E+03,-1.18E+04
3933,1291,-2.03E+05,-8.07E-05,-1.10E+04,7.31E+03
3933,4376,-2.03E+05,-8.07E-05,-5.35E+03,3.60E+03
3934,4376,-2.03E+05,-8.07E-05,-5.35E+03,3.60E+03
3934,4377,-2.02E+05,-8.07E-05,250.346,-98.0903
3935,4377,-2.02E+05,-8.07E-05,250.346,-98.0903
3935,4378,-2.02E+05,-8.07E-05,5.86E+03,-3.80E+03
3936,4378,-2.02E+05,-8.07E-05,5.86E+03,-3.80E+03
3936,1948,-2.01E+05,-8.07E-05,1.15E+04,-7.50E+03
3937,1315,-1.53E+05,-1.72E-04,1.22E+04,-7.83E+03
3937,4383,-1.52E+05,-1.72E-04,6.03E+03,-3.88E+03
3938,4383,-1.52E+05,-1.72E-04,6.03E+03,-3.88E+03
3938,4384,-1.52E+05,-1.72E-04,-179.722,70.1143
3939,4384,-1.52E+05,-1.72E-04,-179.722,70.1143
3939,4385,-1.51E+05,-1.72E-04,-6.39E+03,4.02E+03
3940,4385,-1.51E+05,-1.72E-04,-6.39E+03,4.02E+03
3940,1972,-1.51E+05,-1.72E-04,-1.26E+04,7.97E+03
3941,1356,-3.08E+05,-2.75E-05,2.14E+03,-1.22E+04
3941,4390,-3.08E+05,-2.75E-05,1.01E+03,-6.07E+03
3942,4390,-3.08E+05,-2.75E-05,1.01E+03,-6.07E+03
3942,4391,-3.07E+05,-2.75E-05,-112.003,100.526
3943,4391,-3.07E+05,-2.75E-05,-112.003,100.526
3943,4392,-3.07E+05,-2.75E-05,-1.24E+03,6.27E+03
3944,4392,-3.06E+05,-2.75E-05,-1.24E+03,6.27E+03
3944,2013,-3.06E+05,-2.75E-05,-2.36E+03,1.24E+04
3945,1420,-3.08E+05,2.75E-05,-2.14E+03,-1.22E+04
3945,4397,-3.08E+05,2.75E-05,-1.01E+03,-6.07E+03
3946,4397,-3.08E+05,2.75E-05,-1.01E+03,-6.07E+03
3946,4398,-3.07E+05,2.75E-05,112.003,100.526
3947,4398,-3.07E+05,2.75E-05,112.003,100.526
3947,4399,-3.07E+05,2.75E-05,1.24E+03,6.27E+03
3948,4399,-3.06E+05,2.75E-05,1.24E+03,6.27E+03
3948,2077,-3.06E+05,2.75E-05,2.36E+03,1.24E+04
3949,1484,-1.53E+05,1.72E-04,-1.22E+04,-7.83E+03
3949,4404,-1.52E+05,1.72E-04,-6.03E+03,-3.88E+03
3950,4404,-1.52E+05,1.72E-04,-6.03E+03,-3.88E+03
3950,4405,-1.52E+05,1.72E-04,179.722,70.1143
3951,4405,-1.52E+05,1.72E-04,179.722,70.1143
3951,4406,-1.51E+05,1.72E-04,6.39E+03,4.02E+03
3952,4406,-1.51E+05,1.72E-04,6.39E+03,4.02E+03
3952,2141,-1.51E+05,1.72E-04,1.26E+04,7.97E+03
3953,1332,-3.44E+05,1.11E-05,2.34E+04,613.57
3953,4411,-3.44E+05,1.11E-05,1.15E+04,317.598
3954,4411,-3.43E+05,1.11E-05,1.15E+04,317.598
3954,4412,-3.43E+05,1.11E-05,-290.083,21.6255
3955,4412,-3.43E+05,1.11E-05,-290.083,21.6255
3955,4413,-3.43E+05,1.11E-05,-1.21E+04,-274.347
3956,4413,-3.42E+05,1.11E-05,-1.21E+04,-274.347
3956,1989,-3.42E+05,1.11E-05,-2.39E+04,-570.32
3957,1364,-7.22E+05,-6.56E-06,4.68E+03,1.22E+03
3957,4418,-7.22E+05,-6.56E-06,2.19E+03,641.892
3958,4418,-7.22E+05,-6.56E-06,2.19E+03,641.892
3958,4419,-7.21E+05,-6.56E-06,-296.783,61.4707
3959,4419,-7.21E+05,-6.56E-06,-296.783,61.4707
3959,4420,-7.21E+05,-6.56E-06,-2.79E+03,-518.951
3960,4420,-7.20E+05,-6.56E-06,-2.79E+03,-518.951
3960,2021,-7.20E+05,-6.56E-06,-5.28E+03,-1.10E+03
3961,1428,-7.22E+05,6.56E-06,-4.68E+03,1.22E+03
3961,4425,-7.22E+05,6.56E-06,-2.19E+03,641.892
3962,4425,-7.22E+05,6.56E-06,-2.19E+03,641.892
3962,4426,-7.21E+05,6.56E-06,296.783,61.4707
3963,4426,-7.21E+05,6.56E-06,296.783,61.4707
3963,4427,-7.21E+05,6.56E-06,2.79E+03,-518.951
3964,4427,-7.20E+05,6.56E-06,2.79E+03,-518.951
3964,2085,-7.20E+05,6.56E-06,5.28E+03,-1.10E+03
3965,1492,-3.44E+05,-1.11E-05,-2.34E+04,613.57
3965,4432,-3.44E+05,-1.11E-05,-1.15E+04,317.598
3966,4432,-3.43E+05,-1.11E-05,-1.15E+04,317.598
3966,4433,-3.43E+05,-1.11E-05,290.083,21.6255
3967,4433,-3.43E+05,-1.11E-05,290.083,21.6255
3967,4434,-3.43E+05,-1.11E-05,1.21E+04,-274.347
3968,4434,-3.42E+05,-1.11E-05,1.21E+04,-274.347
3968,2149,-3.42E+05,-1.11E-05,2.39E+04,-570.32
3969,1524,-3.25E+05,-4.98E-14,2.25E+04,-7.85E-10
3969,4439,-3.24E+05,-4.98E-14,1.11E+04,-3.55E-10
3970,4439,-3.24E+05,-4.98E-14,1.11E+04,-3.55E-10
3970,4440,-3.24E+05,-4.98E-14,-316.296,7.52E-11
3971,4440,-3.23E+05,-4.98E-14,-316.296,7.52E-11
3971,4441,-3.23E+05,-4.98E-14,-1.17E+04,5.05E-10
3972,4441,-3.23E+05,-4.98E-14,-1.17E+04,5.05E-10
3972,2181,-3.23E+05,-4.98E-14,-2.32E+04,9.35E-10
3973,1548,-6.95E+05,-5.91E-14,4.34E+03,-1.74E-09
3973,4446,-6.94E+05,-5.91E-14,2.03E+03,-8.07E-10
3974,4446,-6.94E+05,-5.91E-14,2.03E+03,-8.07E-10
3974,4447,-6.94E+05,-5.91E-14,-288.793,1.28E-10
3975,4447,-6.93E+05,-5.91E-14,-288.793,1.28E-10
3975,4448,-6.93E+05,-5.91E-14,-2.60E+03,1.06E-09
3976,4448,-6.93E+05,-5.91E-14,-2.60E+03,1.06E-09
3976,2205,-6.92E+05,-5.91E-14,-4.92E+03,2.00E-09
3977,1596,-6.95E+05,-5.87E-14,-4.34E+03,-2.53E-09
3977,4453,-6.94E+05,-5.87E-14,-2.03E+03,-1.11E-09
3978,4453,-6.94E+05,-5.88E-14,-2.03E+03,-1.06E-09
3978,4454,-6.94E+05,-5.88E-14,288.793,3.77E-10
3979,4454,-6.93E+05,-5.88E-14,288.793,3.77E-10
3979,4455,-6.93E+05,-5.88E-14,2.60E+03,1.81E-09
3980,4455,-6.93E+05,-5.88E-14,2.60E+03,1.81E-09
3980,2253,-6.92E+05,-5.88E-14,4.92E+03,3.25E-09
3981,1644,-3.25E+05,-4.70E-14,-2.25E+04,-4.56E-10
3981,4460,-3.24E+05,-4.70E-14,-1.11E+04,-4.52E-10
3982,4460,-3.24E+05,-4.70E-14,-1.11E+04,-4.52E-10
3982,4461,-3.24E+05,-4.70E-14,316.296,-4.48E-10
3983,4461,-3.23E+05,-4.70E-14,316.296,-4.48E-10
3983,4462,-3.23E+05,-4.70E-14,1.17E+04,-4.44E-10
3984,4462,-3.23E+05,-4.70E-14,1.17E+04,-4.44E-10
3984,2301,-3.23E+05,-4.70E-14,2.32E+04,-4.40E-10
3985,1676,-3.44E+05,-1.11E-05,2.34E+04,-613.57
3985,4467,-3.44E+05,-1.11E-05,1.15E+04,-317.598
3986,4467,-3.43E+05,-1.11E-05,1.15E+04,-317.598
3986,4468,-3.43E+05,-1.11E-05,-290.083,-21.6255
3987,4468,-3.43E+05,-1.11E-05,-290.083,-21.6255
3987,4469,-3.43E+05,-1.11E-05,-1.21E+04,274.347
3988,4469,-3.42E+05,-1.11E-05,-1.21E+04,274.347
3988,2333,-3.42E+05,-1.11E-05,-2.39E+04,570.32
3989,1700,-7.22E+05,6.56E-06,4.68E+03,-1.22E+03
3989,4474,-7.22E+05,6.56E-06,2.19E+03,-641.892
3990,4474,-7.22E+05,6.56E-06,2.19E+03,-641.892
3990,4475,-7.21E+05,6.56E-06,-296.783,-61.4707
3991,4475,-7.21E+05,6.56E-06,-296.783,-61.4707
3991,4476,-7.21E+05,6.56E-06,-2.79E+03,518.951
3992,4476,-7.20E+05,6.56E-06,-2.79E+03,518.951
3992,2357,-7.20E+05,6.56E-06,-5.28E+03,1.10E+03
3993,1748,-7.22E+05,-6.56E-06,-4.68E+03,-1.22E+03
3993,4481,-7.22E+05,-6.56E-06,-2.19E+03,-641.892
3994,4481,-7.22E+05,-6.56E-06,-2.19E+03,-641.892
3994,4482,-7.21E+05,-6.56E-06,296.783,-61.4707
3995,4482,-7.21E+05,-6.56E-06,296.783,-61.4707
3995,4483,-7.21E+05,-6.56E-06,2.79E+03,518.951
3996,4483,-7.20E+05,-6.56E-06,2.79E+03,518.951
3996,2405,-7.20E+05,-6.56E-06,5.28E+03,1.10E+03
3997,1796,-3.44E+05,1.11E-05,-2.34E+04,-613.57
3997,4488,-3.44E+05,1.11E-05,-1.15E+04,-317.598
3998,4488,-3.43E+05,1.11E-05,-1.15E+04,-317.598
3998,4489,-3.43E+05,1.11E-05,290.083,-21.6255
3999,4489,-3.43E+05,1.11E-05,290.083,-21.6255
3999,4490,-3.43E+05,1.11E-05,1.21E+04,274.347
4000,4490,-3.42E+05,1.11E-05,1.21E+04,274.347
4000,2453,-3.42E+05,1.11E-05,2.39E+04,570.32
4001,1828,-1.53E+05,1.72E-04,1.22E+04,7.83E+03
4001,4495,-1.52E+05,1.72E-04,6.03E+03,3.88E+03
4002,4495,-1.52E+05,1.72E-04,6.03E+03,3.88E+03
4002,4496,-1.52E+05,1.72E-04,-179.722,-70.1143
4003,4496,-1.52E+05,1.72E-04,-179.722,-70.1143
4003,4497,-1.51E+05,1.72E-04,-6.39E+03,-4.02E+03
4004,4497,-1.51E+05,1.72E-04,-6.39E+03,-4.02E+03
4004,2485,-1.51E+05,1.72E-04,-1.26E+04,-7.97E+03
4005,1852,-3.08E+05,2.75E-05,2.14E+03,1.22E+04
4005,4502,-3.08E+05,2.75E-05,1.01E+03,6.07E+03
4006,4502,-3.08E+05,2.75E-05,1.01E+03,6.07E+03
4006,4503,-3.07E+05,2.75E-05,-112.003,-100.526
4007,4503,-3.07E+05,2.75E-05,-112.003,-100.526
4007,4504,-3.07E+05,2.75E-05,-1.24E+03,-6.27E+03
4008,4504,-3.06E+05,2.75E-05,-1.24E+03,-6.27E+03
4008,2509,-3.06E+05,2.75E-05,-2.36E+03,-1.24E+04
4009,1900,-3.08E+05,-2.75E-05,-2.14E+03,1.22E+04
4009,4509,-3.08E+05,-2.75E-05,-1.01E+03,6.07E+03
4010,4509,-3.08E+05,-2.75E-05,-1.01E+03,6.07E+03
4010,4510,-3.07E+05,-2.75E-05,112.003,-100.526
4011,4510,-3.07E+05,-2.75E-05,112.003,-100.526
4011,4511,-3.07E+05,-2.75E-05,1.24E+03,-6.27E+03
4012,4511,-3.06E+05,-2.75E-05,1.24E+03,-6.27E+03
4012,2557,-3.06E+05,-2.75E-05,2.36E+03,-1.24E+04
4013,1948,-1.53E+05,-1.72E-04,-1.22E+04,7.83E+03
4013,4516,-1.52E+05,-1.72E-04,-6.03E+03,3.88E+03
4014,4516,-1.52E+05,-1.72E-04,-6.03E+03,3.88E+03
4014,4517,-1.52E+05,-1.72E-04,179.722,-70.1143
4015,4517,-1.52E+05,-1.72E-04,179.722,-70.1143
4015,4518,-1.51E+05,-1.72E-04,6.39E+03,-4.02E+03
4016,4518,-1.51E+05,-1.72E-04,6.39E+03,-4.02E+03
4016,2605,-1.51E+05,-1.72E-04,1.26E+04,-7.97E+03
4017,1972,-1.01E+05,3.34E-04,1.31E+04,-8.18E+03
4017,4523,-1.01E+05,3.34E-04,6.50E+03,-4.07E+03
4018,4523,-1.01E+05,3.34E-04,6.50E+03,-4.07E+03
4018,4524,-1.00E+05,3.34E-04,-81.9175,34.5825
4019,4524,-1.00E+05,3.34E-04,-81.9175,34.5825
4019,4525,-9.97E+04,3.34E-04,-6.66E+03,4.14E+03
4020,4525,-9.97E+04,3.34E-04,-6.66E+03,4.14E+03
4020,2629,-9.91E+04,3.34E-04,-1.32E+04,8.25E+03
4021,2013,-2.06E+05,-1.06E-04,2.73E+03,-1.27E+04
4021,4530,-2.05E+05,-1.06E-04,1.32E+03,-6.35E+03
4022,4530,-2.05E+05,-1.06E-04,1.32E+03,-6.35E+03
4022,4531,-2.05E+05,-1.06E-04,-87.859,58.2113
4023,4531,-2.05E+05,-1.06E-04,-87.859,58.2113
4023,4532,-2.04E+05,-1.06E-04,-1.49E+03,6.46E+03
4024,4532,-2.04E+05,-1.06E-04,-1.49E+03,6.46E+03
4024,2670,-2.04E+05,-1.06E-04,-2.90E+03,1.29E+04
4025,2077,-2.06E+05,1.06E-04,-2.73E+03,-1.27E+04
4025,4537,-2.05E+05,1.06E-04,-1.32E+03,-6.35E+03
4026,4537,-2.05E+05,1.06E-04,-1.32E+03,-6.35E+03
4026,4538,-2.05E+05,1.06E-04,87.859,58.2113
4027,4538,-2.05E+05,1.06E-04,87.859,58.2113
4027,4539,-2.04E+05,1.06E-04,1.49E+03,6.46E+03
4028,4539,-2.04E+05,1.06E-04,1.49E+03,6.46E+03
4028,2734,-2.04E+05,1.06E-04,2.90E+03,1.29E+04
4029,2141,-1.01E+05,-3.34E-04,-1.31E+04,-8.18E+03
4029,4544,-1.01E+05,-3.34E-04,-6.50E+03,-4.07E+03
4030,4544,-1.01E+05,-3.34E-04,-6.50E+03,-4.07E+03
4030,4545,-1.00E+05,-3.34E-04,81.9175,34.5825
4031,4545,-1.00E+05,-3.34E-04,81.9175,34.5825
4031,4546,-9.97E+04,-3.34E-04,6.66E+03,4.14E+03
4032,4546,-9.97E+04,-3.34E-04,6.66E+03,4.14E+03
4032,2798,-9.91E+04,-3.34E-04,1.32E+04,8.25E+03
4033,1989,-2.29E+05,1.38E-04,2.47E+04,492.703
4033,4551,-2.28E+05,1.38E-04,1.23E+04,255.166
4034,4551,-2.28E+05,1.38E-04,1.23E+04,255.166
4034,4552,-2.28E+05,1.38E-04,-149.525,17.6286
4035,4552,-2.28E+05,1.38E-04,-149.525,17.6286
4035,4553,-2.27E+05,1.38E-04,-1.26E+04,-219.909
4036,4553,-2.27E+05,1.38E-04,-1.26E+04,-219.909
4036,2646,-2.27E+05,1.38E-04,-2.50E+04,-457.446
4037,2021,-4.82E+05,1.40E-05,6.16E+03,888.381
4037,4558,-4.82E+05,1.40E-05,2.97E+03,467.135
4038,4558,-4.81E+05,1.40E-05,2.97E+03,467.135
4038,4559,-4.81E+05,1.40E-05,-221.444,45.8878
4039,4559,-4.81E+05,1.40E-05,-221.444,45.8878
4039,4560,-4.80E+05,1.40E-05,-3.41E+03,-375.359
4040,4560,-4.80E+05,1.40E-05,-3.41E+03,-375.359
4040,2678,-4.80E+05,1.40E-05,-6.60E+03,-796.606
4041,2085,-4.82E+05,-1.40E-05,-6.16E+03,888.381
4041,4565,-4.82E+05,-1.40E-05,-2.97E+03,467.135
4042,4565,-4.81E+05,-1.40E-05,-2.97E+03,467.135
4042,4566,-4.81E+05,-1.40E-05,221.444,45.8878
4043,4566,-4.81E+05,-1.40E-05,221.444,45.8878
4043,4567,-4.80E+05,-1.40E-05,3.41E+03,-375.359
4044,4567,-4.80E+05,-1.40E-05,3.41E+03,-375.359
4044,2742,-4.80E+05,-1.40E-05,6.60E+03,-796.606
4045,2149,-2.29E+05,-1.38E-04,-2.47E+04,492.703
4045,4572,-2.28E+05,-1.38E-04,-1.23E+04,255.166
4046,4572,-2.28E+05,-1.38E-04,-1.23E+04,255.166
4046,4573,-2.28E+05,-1.38E-04,149.525,17.6286
4047,4573,-2.28E+05,-1.38E-04,149.525,17.6286
4047,4574,-2.27E+05,-1.38E-04,1.26E+04,-219.909
4048,4574,-2.27E+05,-1.38E-04,1.26E+04,-219.909
4048,2806,-2.27E+05,-1.38E-04,2.50E+04,-457.446
4049,2181,-2.16E+05,-6.58E-14,2.41E+04,-1.94E-09
4049,4579,-2.15E+05,-6.58E-14,1.19E+04,-7.54E-10
4050,4579,-2.15E+05,-6.58E-14,1.19E+04,-7.54E-10
4050,4580,-2.15E+05,-6.58E-14,-172.203,4.29E-10
4051,4580,-2.15E+05,-6.58E-14,-172.203,4.29E-10
4051,4581,-2.14E+05,-6.58E-14,-1.23E+04,1.61E-09
4052,4581,-2.14E+05,-6.58E-14,-1.23E+04,1.61E-09
4052,2838,-2.14E+05,-6.58E-14,-2.44E+04,2.79E-09
4053,2205,-4.64E+05,-8.17E-14,5.78E+03,-4.62E-09
4053,4586,-4.64E+05,-8.17E-14,2.78E+03,-1.70E-09
4054,4586,-4.64E+05,-8.17E-14,2.78E+03,-1.70E-09
4054,4587,-4.63E+05,-8.17E-14,-216.185,1.22E-09
4055,4587,-4.63E+05,-8.17E-14,-216.185,1.22E-09
4055,4588,-4.63E+05,-8.17E-14,-3.22E+03,4.14E-09
4056,4588,-4.62E+05,-8.17E-14,-3.22E+03,4.14E-09
4056,2862,-4.62E+05,-8.17E-14,-6.21E+03,7.05E-09
4057,2253,-4.64E+05,-8.08E-14,-5.78E+03,-2.97E-09
4057,4593,-4.64E+05,-8.08E-14,-2.78E+03,-1.73E-09
4058,4593,-4.64E+05,-8.08E-14,-2.78E+03,-1.73E-09
4058,4594,-4.63E+05,-8.08E-14,216.185,-4.87E-10
4059,4594,-4.63E+05,-8.08E-14,216.185,-4.87E-10
4059,4595,-4.63E+05,-8.08E-14,3.22E+03,7.54E-10
4060,4595,-4.62E+05,-8.08E-14,3.22E+03,7.54E-10
4060,2910,-4.62E+05,-8.08E-14,6.21E+03,1.99E-09
4061,2301,-2.16E+05,-6.44E-14,-2.41E+04,6.12E-10
4061,4600,-2.15E+05,-6.44E-14,-1.19E+04,4.99E-10
4062,4600,-2.15E+05,-6.44E-14,-1.19E+04,4.99E-10
4062,4601,-2.15E+05,-6.44E-14,172.203,3.85E-10
4063,4601,-2.15E+05,-6.44E-14,172.203,3.85E-10
4063,4602,-2.14E+05,-6.44E-14,1.23E+04,2.72E-10
4064,4602,-2.14E+05,-6.44E-14,1.23E+04,2.72E-10
4064,2958,-2.14E+05,-6.44E-14,2.44E+04,1.58E-10
4065,2333,-2.29E+05,-1.38E-04,2.47E+04,-492.703
4065,4607,-2.28E+05,-1.38E-04,1.23E+04,-255.166
4066,4607,-2.28E+05,-1.38E-04,1.23E+04,-255.166
4066,4608,-2.28E+05,-1.38E-04,-149.525,-17.6286
4067,4608,-2.28E+05,-1.38E-04,-149.525,-17.6286
4067,4609,-2.27E+05,-1.38E-04,-1.26E+04,219.909
4068,4609,-2.27E+05,-1.38E-04,-1.26E+04,219.909
4068,2990,-2.27E+05,-1.38E-04,-2.50E+04,457.446
4069,2357,-4.82E+05,-1.40E-05,6.16E+03,-888.381
4069,4614,-4.82E+05,-1.40E-05,2.97E+03,-467.135
4070,4614,-4.81E+05,-1.40E-05,2.97E+03,-467.135
4070,4615,-4.81E+05,-1.40E-05,-221.444,-45.8878
4071,4615,-4.81E+05,-1.40E-05,-221.444,-45.8878
4071,4616,-4.80E+05,-1.40E-05,-3.41E+03,375.359
4072,4616,-4.80E+05,-1.40E-05,-3.41E+03,375.359
4072,3014,-4.80E+05,-1.40E-05,-6.60E+03,796.606
4073,2405,-4.82E+05,1.40E-05,-6.16E+03,-888.381
4073,4621,-4.82E+05,1.40E-05,-2.97E+03,-467.135
4074,4621,-4.81E+05,1.40E-05,-2.97E+03,-467.135
4074,4622,-4.81E+05,1.40E-05,221.444,-45.8878
4075,4622,-4.81E+05,1.40E-05,221.444,-45.8878
4075,4623,-4.80E+05,1.40E-05,3.41E+03,375.359
4076,4623,-4.80E+05,1.40E-05,3.41E+03,375.359
4076,3062,-4.80E+05,1.40E-05,6.60E+03,796.606
4077,2453,-2.29E+05,1.38E-04,-2.47E+04,-492.703
4077,4628,-2.28E+05,1.38E-04,-1.23E+04,-255.166
4078,4628,-2.28E+05,1.38E-04,-1.23E+04,-255.166
4078,4629,-2.28E+05,1.38E-04,149.525,-17.6286
4079,4629,-2.28E+05,1.38E-04,149.525,-17.6286
4079,4630,-2.27E+05,1.38E-04,1.26E+04,219.909
4080,4630,-2.27E+05,1.38E-04,1.26E+04,219.909
4080,3110,-2.27E+05,1.38E-04,2.50E+04,457.446
4081,2485,-1.01E+05,-3.34E-04,1.31E+04,8.18E+03
4081,4635,-1.01E+05,-3.34E-04,6.50E+03,4.07E+03
4082,4635,-1.01E+05,-3.34E-04,6.50E+03,4.07E+03
4082,4636,-1.00E+05,-3.34E-04,-81.9175,-34.5825
4083,4636,-1.00E+05,-3.34E-04,-81.9175,-34.5825
4083,4637,-9.97E+04,-3.34E-04,-6.66E+03,-4.14E+03
4084,4637,-9.97E+04,-3.34E-04,-6.66E+03,-4.14E+03
4084,3142,-9.91E+04,-3.34E-04,-1.32E+04,-8.25E+03
4085,2509,-2.06E+05,1.06E-04,2.73E+03,1.27E+04
4085,4642,-2.05E+05,1.06E-04,1.32E+03,6.35E+03
4086,4642,-2.05E+05,1.06E-04,1.32E+03,6.35E+03
4086,4643,-2.05E+05,1.06E-04,-87.859,-58.2113
4087,4643,-2.05E+05,1.06E-04,-87.859,-58.2113
4087,4644,-2.04E+05,1.06E-04,-1.49E+03,-6.46E+03
4088,4644,-2.04E+05,1.06E-04,-1.49E+03,-6.46E+03
4088,3166,-2.04E+05,1.06E-04,-2.90E+03,-1.29E+04
4089,2557,-2.06E+05,-1.06E-04,-2.73E+03,1.27E+04
4089,4649,-2.05E+05,-1.06E-04,-1.32E+03,6.35E+03
4090,4649,-2.05E+05,-1.06E-04,-1.32E+03,6.35E+03
4090,4650,-2.05E+05,-1.06E-04,87.859,-58.2113
4091,4650,-2.05E+05,-1.06E-04,87.859,-58.2113
4091,4651,-2.04E+05,-1.06E-04,1.49E+03,-6.46E+03
4092,4651,-2.04E+05,-1.06E-04,1.49E+03,-6.46E+03
4092,3214,-2.04E+05,-1.06E-04,2.90E+03,-1.29E+04
4093,2605,-1.01E+05,3.34E-04,-1.31E+04,8.18E+03
4093,4656,-1.01E+05,3.34E-04,-6.50E+03,4.07E+03
4094,4656,-1.01E+05,3.34E-04,-6.50E+03,4.07E+03
4094,4657,-1.00E+05,3.34E-04,81.9175,-34.5825
4095,4657,-1.00E+05,3.34E-04,81.9175,-34.5825
4095,4658,-9.97E+04,3.34E-04,6.66E+03,-4.14E+03
4096,4658,-9.97E+04,3.34E-04,6.66E+03,-4.14E+03
4096,3262,-9.91E+04,3.34E-04,1.32E+04,-8.25E+03
4097,2629,-4.89E+04,-2.80E-04,1.45E+04,-8.84E+03
4097,4663,-4.83E+04,-2.80E-04,6.95E+03,-4.29E+03
4098,4663,-4.83E+04,-2.80E-04,6.95E+03,-4.29E+03
4098,4664,-4.77E+04,-2.80E-04,-647.157,264.233
4099,4664,-4.77E+04,-2.80E-04,-647.157,264.233
4099,4665,-4.71E+04,-2.80E-04,-8.24E+03,4.81E+03
4100,4665,-4.71E+04,-2.80E-04,-8.24E+03,4.81E+03
4100,3286,-4.65E+04,-2.80E-04,-1.58E+04,9.37E+03
4101,2670,-1.03E+05,-3.15E-04,2.99E+03,-1.35E+04
4101,4670,-1.03E+05,-3.15E-04,1.51E+03,-6.63E+03
4102,4670,-1.03E+05,-3.15E-04,1.51E+03,-6.63E+03
4102,4671,-1.02E+05,-3.15E-04,33.0632,282.066
4103,4671,-1.02E+05,-3.15E-04,33.0632,282.066
4103,4672,-1.02E+05,-3.15E-04,-1.45E+03,7.19E+03
4104,4672,-1.02E+05,-3.15E-04,-1.45E+03,7.19E+03
4104,3327,-1.01E+05,-3.15E-04,-2.93E+03,1.41E+04
4105,2734,-1.03E+05,3.15E-04,-2.99E+03,-1.35E+04
4105,4677,-1.03E+05,3.15E-04,-1.51E+03,-6.63E+03
4106,4677,-1.03E+05,3.15E-04,-1.51E+03,-6.63E+03
4106,4678,-1.02E+05,3.15E-04,-33.0632,282.066
4107,4678,-1.02E+05,3.15E-04,-33.0632,282.066
4107,4679,-1.02E+05,3.15E-04,1.45E+03,7.19E+03
